"source_id","table","title","url","status_code","ok","issue","fix_applied","new_url","red_team_verdict","checked_date"
"src-marietta-visit-tourism","Source","","https://www.mariettaohio.org/","200","true","","","","","2026-07-07"
"src-wheeling-draper-manuscripts","Source","Draper Manuscript Collection: Ohio Valley Frontier Papers","https://www.wisconsinhistory.org/Records/Article/CS5107","404","false","","true","https://www.wisconsinhistory.org/Records/Article/CS4103","INACCESSIBLE","2026-07-07"
"src-sar-nara-saratoga-records","Source","Revolutionary War Pension Files: Saratoga Veterans","https://www.archives.gov/research/military/american-revolution","200","true","","","","ISSUE","2026-07-07"
"src-alb-nps-hudson-valley","Source","","https://www.hudsonrivervalley.com/heritage/","404","false","","true","https://www.hudsonrivervalley.com/sites","","2026-07-07"
"src-wp-nps-west-point-highlands","Source","","https://www.nps.gov/subjects/revwar/west-point.htm","404","false","","true","https://www.nps.gov/subjects/americanrevolution/index.htm","","2026-07-07"
"src-phi-declaration-independence","Source","Declaration of Independence, July 4, 1776","https://www.archives.gov/founding-docs/declaration","200","true","","","","PASS","2026-07-07"
"src-phi-constitution-center","Source","","https://constitutioncenter.org/","200","true","","","","","2026-07-07"
"src-yor-wikipedia-york-congress","Source","","https://en.wikipedia.org/wiki/York,_Pennsylvania","200","true","","","","","2026-07-07"
"src-car-pa-archives-carlisle","Source","Pennsylvania Archives, Series 2 and 5: Militia Records and Border Defense","https://www.phmc.pa.gov/Archives","302","false","redirects to homepage","true","https://www.pa.gov/agencies/phmc/pa-state-archives","ISSUE","2026-07-07"
"src-pao-paoli-battlefield-org","Source","","https://www.paolipreservation.org/","0","false","connection error","true","https://pbpfinc.org/","","2026-07-07"
"src-tre-trenton-capital-history","Source","","https://www.trentonnj.org/","200","true","","","","","2026-07-07"
"src-mor-nps-morristown-nhp","Source","","https://www.nps.gov/morr/index.htm","200","true","","","","","2026-07-07"
"src-marblehead-wikipedia-glovers-regiment","Source","","https://en.wikipedia.org/wiki/Glover%27s_Marblehead_Regiment","404","false","","true","https://en.wikipedia.org/wiki/14th_Continental_Regiment","","2026-07-07"
"src-alexandria-va-washington-letters-pre-war","Source","George Washington's Letters from Alexandria, 1769-1775","https://www.loc.gov/collections/george-washington-papers/","403","true","bot-blocked","","","INACCESSIBLE","2026-07-07"
"src-fredericksburg-va-washington-boyhood-letters","Source","George Washington's Early Letters and Diary Fragments, 1748-1754","https://www.loc.gov/collections/george-washington-papers/","403","true","bot-blocked","","","INACCESSIBLE","2026-07-07"
"src-charlottesville-va-jefferson-escape-account","Source","Thomas Jefferson to William Gordon, July 16, 1788 (Account of Tarleton's Raid)","https://www.loc.gov/collections/thomas-jefferson-papers/","403","true","bot-blocked","","","INACCESSIBLE","2026-07-07"
"src-camden-sc-battlefields-trust","Source","","https://www.battlefields.org/learn/revolutionary-war/battles/camden","200","true","","","","","2026-07-07"
"src-eutaw-springs-sc-scprt-marker","Source","","https://southcarolinaparks.com/","200","true","","","","","2026-07-07"
"src-fle-nps-fort-lee-historic-park","Source","","https://www.nj.gov/dep/parksandforests/historic/fortlee/index.html","404","false","","true","https://njpalisades.org/fortlee/","","2026-07-07"
"src-savannah-ga-pulaski-death-account","Source","Account of the Death of Count Casimir Pulaski at the Siege of Savannah, October [1779]","https://www.loc.gov/","403","true","bot-blocked","","","ISSUE","2026-07-07"
"src-savannah-ga-georgia-hist-quarterly","Source","","https://georgiahistory.com/education-outreach/publications/georgia-historical-quarterly/","404","false","","true","https://www.georgiahistory.com/learn-and-explore/publications/georgia-historical-quarterly/","","2026-07-07"
"src-danbury-wikipedia","Source","","https://en.wikipedia.org/wiki/Raid_on_Danbury","404","false","","true","https://en.wikipedia.org/wiki/Battle_of_Ridgefield","","2026-07-07"
"src-exeter-american-independence-museum","Source","","https://www.independencemuseum.org/","403","true","bot-blocked","","","","2026-07-07"
"src-annapolis-historic-annapolis","Source","","https://www.historiccannapolis.org/","0","false","connection error","true","https://www.annapolis.org/","","2026-07-07"
"src-dover-delaware-ratification","Source","Delaware Ratification of the U.S. Constitution, December 7, 1787","https://www.archives.gov/founding-docs/constitution","200","true","","","","ISSUE","2026-07-07"
"src-dover-delaware-state-archives","Source","Delaware Public Archives: Revolutionary War Records","https://archives.delaware.gov/","200","true","","","","ISSUE","2026-07-07"
"source-elizabeth-jar-elizabethtown","Source","","https://allthingsliberty.com","200","true","","","","","2026-07-07"
"source-elizabeth-nj-historical-society","Source","New Jersey Historical Society Collections: Essex County Revolutionary War Record","https://jerseyhistory.org","200","true","","","","ISSUE","2026-07-07"
"source-elizabeth-nj-state-museum","Source","","https://www.nj.gov/state/museum","200","true","","","","","2026-07-07"
"src-wilmington-cooch-bridge-society","Source","","https://www.coochsbridgebattlefield.org/","0","false","connection error","true","https://history.delaware.gov/coochs-bridge-historic-site/","","2026-07-07"
"src-bennington-stark-report","Source","General John Stark's Report on the Battle of Bennington to General Schuyler, Aug[ust 1777]","https://memory.loc.gov/ammem/amlaw/lwcc.html","403","true","bot-blocked","","","INACCESSIBLE","2026-07-07"
"src-brattleboro-continental-congress-vermont","Source","Journals of the Continental Congress: Vermont Statehood Debates, 1777-1791","https://memory.loc.gov/ammem/amlaw/lwjc.html","403","true","bot-blocked","","","INACCESSIBLE","2026-07-07"
"src-kaskaskia-illinois-historical-survey","Source","","https://www.illinois.gov/agencies/agency.illinois-state-historical-library.html","200","false","redirects to homepage","true","https://presidentlincoln.illinois.gov/library/library-collections/","","2026-07-07"
"src-marietta-wikipedia","Source","","https://en.wikipedia.org/wiki/Marietta,_Ohio","200","true","","","","","2026-07-07"
"source-elizabeth-nps-revolutionary-nj","Source","","https://www.nps.gov/revwar/about_the_revolution/new_jersey.html","404","false","","true","https://www.nps.gov/places/crossroads-national-heritage-area.htm","","2026-07-07"
"src-mon-monmouth-county-historical","Source","","https://www.monmouthhistory.org/","200","true","","","","","2026-07-07"
"src-williamsburg-va-encyclopedia-virginia","Source","","https://www.encyclopediavirginia.org/","200","true","","","","","2026-07-07"
"src-dover-john-dickinson-plantation","Source","","https://history.delaware.gov/dickinson/","200","true","","","","","2026-07-07"
"src-castine-maine-historical-society","Source","","https://www.mainehistory.org/","403","true","bot-blocked","","","","2026-07-07"
"source-elizabeth-gerlach-prologue","Source","","https://www.rutgersuniversitypress.org","200","true","","","","","2026-07-07"
"source-elizabeth-boudinot-papers-princeton","Source","Elias Boudinot Papers","https://findingaids.princeton.edu","200","true","","","","ISSUE","2026-07-07"
"src-salem-nps-maritime","Source","","https://www.nps.gov/sama/learn/historyculture/revolutionary-war.htm","404","false","","true","https://www.nps.gov/sama/learn/historyculture/index.htm","","2026-07-07"
"src-pit-pa-historical-museum-commission","Source","","https://www.phmc.pa.gov/","302","true","","","","","2026-07-07"
"src-williamsburg-va-virginia-mag-history","Source","","https://www.virginiahistory.org/publications-and-resources/virginia-magazine-history-and-biography","403","true","bot-blocked","","","","2026-07-07"
"src-kings-mountain-nc-draper-manuscripts","Source","Draper Manuscripts: Kings Mountain and Its Heroes -- Source Materials","https://www.wisconsinhistory.org/Records/Article/CS1945","404","false","","true","https://digicoll.library.wisc.edu/cgi/f/findaid/findaid-idx?c=wiarchives%3Bcc%3Dwiarchives%3Bview%3Dtext%3Brgn%3Dmain%3Bdidno%3Duw-whs-draper0dd","INACCESSIBLE","2026-07-07"
"cmoagrnsa000036gwew6ze63k","Source","","https://www.nps.gov/subjects/amrevolution/index.htm","404","false","","true","https://www.nps.gov/subjects/americanrevolution/index.htm","","2026-07-07"
"cmoagrnzi000336gw19d41gdv","Source","","https://www.britannica.com/topic/American-Revolution","403","true","bot-blocked","","","","2026-07-07"
"cmoagro4x000636gwsnlcwp8t","Source","","https://en.wikipedia.org/wiki/American_Revolutionary_War","200","true","","","","","2026-07-07"
"cmoagrobo000936gwmoc8jw0n","Source","","https://www.nysm.nysed.gov/collections","404","false","","true","https://nysm.nysed.gov/research-collections","","2026-07-07"
"cmodzdhiw0000d6hsz7tfd66u","Source","","https://www.heinzhistorycenter.org/blog/fort-pitt-museum-fort-pitt-during-the-revolutionary-war-general-brodheads-expedition/","200","true","","","","","2026-07-07"
"cmodzfmoh0005d6hsu0vlpdbt","Source","","https://www.nps.gov/articles/000/avenging-danbury-revisiting-the-battle-of-ridgefield-and-american-attempts-to-stop-the-british-raid-of-1777.htm","200","true","","","","","2026-07-07"
"cmodzfmpg0008d6hseb0to2sg","Source","","https://ridgefieldhistoricalsociety.org/wp-content/uploads/2023/08/Battle-of-Ridgefield-Technical-Report-2022-NPS-ABPP.pdf","200","true","","","","","2026-07-07"
"cmodzfmpv000bd6hshjd40dke","Source","","https://www.encyclopedia.com/history/encyclopedias-almanacs-transcripts-and-maps/danbury-raid-connecticut","200","true","","","","","2026-07-07"
"cmofetd6q00004kyjr5hlyuso","Source","","https://www.fortgriswold.org/the-battle-of-groton-heights/","200","true","","","","","2026-07-07"
"cmofetd7a00034kyjdqall3q4","Source","","https://connecticuthistory.org/fort-griswold-and-the-battle-of-groton-heights-1781/","200","true","","","","","2026-07-07"
"cmofetd7o00064kyj4gu0mvh8","Source","","https://portal.ct.gov/-/media/deep/stateparks/parks/thebattleofgrotonheightsandtheburningofnewlondonpdf.pdf","200","true","","","","","2026-07-07"
"cmofevoy9000b4kyj6x2s3oph","Source","","https://www.mountvernon.org/library/digitalhistory/digital-encyclopedia/article/connecticut-raids","403","true","bot-blocked","","","","2026-07-07"
"cmofevoyl000e4kyj4b8ftiv5","Source","","https://web.library.yale.edu/news/2020/07/happy-4th-july-british-are-not-coming-year","200","true","","","","","2026-07-07"
"cmofevoyw000h4kyjcoxokrgz","Source","","https://news.yale.edu/2015/07/01/redcoats-are-coming-new-haven","200","true","","","","","2026-07-07"
"cmogu9ad90000ee6i15wrqc9n","Source","","https://connecticuthistory.org/benedict-arnold-turns-and-burns-new-london/","200","true","","","","","2026-07-07"
"cmogubcz50005ee6i6pby5m0u","Source","","https://allthingsliberty.com/2020/05/george-washingtons-1777-wilmington-delaware-headquarters-insights-to-an-unmarked-site/","200","true","","","","","2026-07-07"
"cmogubczm0008ee6iptqynh0l","Source","","https://allthingsliberty.com/2020/04/washingtons-head-of-elk-reconnaissance-a-new-letter-and-and-old-receipt/","200","true","","","","","2026-07-07"
"cmogubd00000bee6ita936i8a","Source","","https://philadelphiaencyclopedia.org/essays/wilmington-delaware/","200","true","","","","","2026-07-07"
"cmoi9p1rz0000r6o735h301ar","Source","","https://www.battlefields.org/learn/revolutionary-war/battles/savannah","200","true","","","","","2026-07-07"
"cmoi9p1t30003r6o77zcezqi5","Source","","https://www.battlefields.org/learn/articles/savannah","200","true","","","","","2026-07-07"
"cmoi9p1ti0006r6o70zvh37fu","Source","","https://www.georgiaencyclopedia.org/articles/history-archaeology/siege-of-savannah/","200","true","","","","","2026-07-07"
"cmoi9rh0m000br6o7vl72r5v1","Source","","https://www.nps.gov/people/father-pierre-gibault.htm","200","true","","","","","2026-07-07"
"cmoi9rh12000er6o73qyxzi8x","Source","","https://www.nps.gov/people/george-rogers-clark.htm","200","true","","","","","2026-07-07"
"cmoi9rh1d000hr6o7yyurjq4e","Source","","https://www.nps.gov/places/fort-kaskaskia.htm","200","true","","","","","2026-07-07"
"cmojp4zkb00007bjk7u1hbqdt","Source","","https://www.nps.gov/people/david-lamson.htm","200","true","","","","","2026-07-07"
"cmojp4zl000037bjk9wtp8fev","Source","","https://arlingtonhistorical.org/learn/articles/the-battle-of-menotomy/","200","true","","","","","2026-07-07"
"cmojp4zld00067bjky6uuaivx","Source","","https://www.americanheritage.com/forgotten-battle-menotomy","200","true","","","","","2026-07-07"
"cmojp70kh000b7bjkb7g8bok6","Source","","https://www.nps.gov/articles/000/boston-massacre.htm","200","true","","","","","2026-07-07"
"cmojp70kw000e7bjkm6omxtga","Source","","https://www.nps.gov/articles/000/siege-of-boston-overview.htm","200","true","","","","","2026-07-07"
"cmojp70l8000h7bjkh0jrqk1l","Source","","https://www.nps.gov/articles/000/siege-of-boston-map.htm","200","true","","","","","2026-07-07"
"cmojp95cw000m7bjkf3v0yj31","Source","","https://www.nps.gov/articles/000/john-glover-sailor-soldier-patriot.htm","200","true","","","","","2026-07-07"
"cmojp95dy000p7bjkpfc4xyxo","Source","","https://www.battlefields.org/learn/articles/john-glover-and-marblehead-men-massachusetts","200","true","","","","","2026-07-07"
"cmojp95eb000s7bjko7oj6utz","Source","","https://www.americanrevolutioninstitute.org/coastal-regiments-in-the-continental-army/","200","true","","","","","2026-07-07"
"cmol4kosf0000r4t2ksrt56vk","Source","","https://founders.archives.gov/documents/Adams/06-02-02-0002","202","true","","","","","2026-07-07"
"cmol4kosy0003r4t2c67u743v","Source","","https://founders.archives.gov/documents/Adams/06-02-02-0003","202","true","","","","","2026-07-07"
"cmol4kotb0006r4t2d3kvqy8m","Source","","https://ofgraveyardsandthings.com/2019/12/11/7-december-1773-plymouth-patriots-lend-support-prior-to-the-boston-tea-party/","200","true","","","","","2026-07-07"
"cmol4n0c1000br4t2sbcpwgkg","Source","","https://www.smithsonianmag.com/history/was-this-little-known-standoff-between-british-soldiers-and-colonists-the-real-start-of-the-american-revolution-180986105/","200","true","","","","","2026-07-07"
"cmol4n0cc000er4t2q7o2itfq","Source","","https://www.nps.gov/articles/privateers-in-the-american-revolution.htm","200","true","","","","","2026-07-07"
"cmol4n0cn000hr4t2iprhlc8u","Source","","https://allthingsliberty.com/2015/04/a-fast-ship-from-salem-carrying-news-of-war/","200","true","","","","","2026-07-07"
"cmomk0jue0000130q5mtm0wtd","Source","","https://massar.org/setting-the-record-straight-the-worcester-revolt-of-september-6-1774/","200","true","","","","","2026-07-07"
"cmomk0jv20003130q4cwdtton","Source","","https://founders.archives.gov/documents/Washington/03-01-02-0047-0003","202","true","","","","","2026-07-07"
"cmomk2yz7000e130qvkur41cg","Source","","https://www.westfield.ma.edu/historical-journal/wp-content/uploads/2018/11/2017-Summer-Raphael-Lexington-Worcester-and-the-American-Revolution.pdf","200","true","","","","","2026-07-07"
"cmomk2yzo000h130qrz4nmf91","Source","","https://allthingsliberty.com/2013/02/the-true-start-of-the-american-revolution/","200","true","","","","","2026-07-07"
"cmonzghud00001p158fgxlasz","Source","","https://history.house.gov/Historical-Highlights/1700s/General-George-Washington-resigning-his-commission-in-Annapolis","200","false","redirects to homepage","true","https://en.wikipedia.org/wiki/George_Washington%27s_resignation_as_commander-in-chief","","2026-07-07"
"cmonzghv900031p154gtzrdn9","Source","","https://www.mountvernon.org/library/digitalhistory/digital-encyclopedia/article/resignation-of-military-commission","403","true","bot-blocked","","","","2026-07-07"
"cmonzghvl00061p15ux50qc9r","Source","","https://www.aoc.gov/explore-capitol-campus/art/general-george-washington-resigning-his-commission","200","true","","","","","2026-07-07"
"cmonziw0w000b1p15u83jeuy1","Source","","https://www.nps.gov/articles/000/the-maryland-400.htm","200","true","","","","","2026-07-07"
"cmonziw1c000e1p15995g0klv","Source","","https://www.mdhistory.org/resources/congress-hall-baltimore-and-sharp-streets-1776/","403","true","bot-blocked","","","","2026-07-07"
"cmonziw1n000h1p15u7jwgb4g","Source","","https://history.house.gov/People/Continental-Congress/Meeting-Places/","200","true","","","","","2026-07-07"
"cmopewbji0000hrdfqtfzw9mn","Source","","https://en.wikipedia.org/wiki/Burning_of_Falmouth","200","true","","","","","2026-07-07"
"cmopewbkb0003hrdfko2px524","Source","","https://digitalcommons.library.umaine.edu/cgi/viewcontent.cgi?article=1000&context=mainehistoryjournal","202","true","","","","","2026-07-07"
"cmopewbkq0006hrdfbiv0w5qx","Source","","https://allthingsliberty.com/2015/09/a-tale-of-two-cities-the-destruction-of-falmouth-and-the-defense-of-hampton/","200","true","","","","","2026-07-07"
"cmopeyoc7000bhrdfi87doh2j","Source","","https://www.nps.gov/articles/000/guilford-courthouse-national-military-park-550002.htm","200","true","","","","","2026-07-07"
"cmopeyocw000ehrdfomjt8vbb","Source","","https://www.ncpedia.org/history/usrevolution/guilford-courthouse","200","true","","","","","2026-07-07"
"cmoqud024000012npx9artcoo","Source","","https://www.britannica.com/event/Battle-of-Kings-Mountain","403","true","bot-blocked","","","","2026-07-07"
"cmoquf87u000512npdsn7xzdu","Source","","https://www.ncpedia.org/tryon-palace","200","true","","","","","2026-07-07"
"cmoquf888000812npwqkv6qtu","Source","","https://www.ncpedia.org/resolves-prerevolutionary","200","true","","","","","2026-07-07"
"cmoquf88o000b12nplq9mlrqe","Source","","https://www.ncpedia.org/biography/stanly-john-wright","200","true","","","","","2026-07-07"
"cmos9sij7000012qjrw1c2ate","Source","","https://www.ncpedia.org/wilmington-campaign-1781","200","true","","","","","2026-07-07"
"cmos9sijt000312qjlcf1ifmh","Source","","https://www.encyclopedia.com/history/encyclopedias-almanacs-transcripts-and-maps/wilmington-north-carolina","200","true","","","","","2026-07-07"
"cmos9sik7000612qjm4pu47gx","Source","","https://amrevnc.com/wilmington/","403","true","bot-blocked","","","","2026-07-07"
"cmos9ujcz000b12qjiw0ecfc1","Source","","https://www.exeterhistory.org/historically-speaking/revolutionary-war-capital","200","true","","","","","2026-07-07"
"cmos9ujdu000e12qj55l8ifdw","Source","","https://www.exeterhistory.org/exeter-history/2016/6/24/early-exeter-history-1638-1887","200","true","","","","","2026-07-07"
"cmos9uje7000h12qjs15buqyj","Source","","https://www.yahoo.com/lifestyle/articles/revolutionary-era-committee-met-exeter-100149193.html","200","true","","","","","2026-07-07"
"cmotp7ujd00002hy6yrusdq84","Source","","https://nhsar.org/the-raid-on-fort-william-and-mary-in-1774/","200","true","","","","","2026-07-07"
"cmotp7uk100032hy6ljed8mmf","Source","","https://en.wikipedia.org/wiki/Capture_of_Fort_William_and_Mary","200","true","","","","","2026-07-07"
"cmotp7ukb00062hy6u5sa9v4m","Source","","https://exhibits.nhd.uscourts.gov/6.htm","200","true","","","","","2026-07-07"
"cmotpc5kz000p2hy66g0xuj0x","Source","","https://www.mountvernon.org/library/digitalhistory/digital-encyclopedia/article/morristown-nj","403","true","bot-blocked","","","","2026-07-07"
"cmov4no7e0000u9q3q8uzjufo","Source","","https://www.nps.gov/articles/000/experiencing-the-story-of-the-battle-of-princeton.htm","200","true","","","","","2026-07-07"
"cmov4no800003u9q3tsjt8f6t","Source","","https://www.battlefields.org/learn/articles/ten-crucial-days-princeton","200","true","","","","","2026-07-07"
"cmov4no8e0006u9q3796va3nq","Source","","https://www.mountvernon.org/george-washington/the-revolutionary-war/washingtons-revolutionary-war-battles/the-trenton-princeton-campaign/10-facts-about-the-battle-of-princeton","403","true","bot-blocked","","","","2026-07-07"
"cmov4pwlk000bu9q3m10ri9gi","Source","","https://www.battlefields.org/learn/revolutionary-war/battles/trenton","200","true","","","","","2026-07-07"
"cmov4pwly000eu9q3otvmixjp","Source","","https://www.mountvernon.org/george-washington/the-revolutionary-war/washingtons-revolutionary-war-battles/the-trenton-princeton-campaign/10-facts-about-washingtons-crossing-of-the-delaware-river","403","true","bot-blocked","","","","2026-07-07"
"cmov4pwmb000hu9q3qc1fxztf","Source","","https://www.nps.gov/people/henry-knox.htm","200","true","","","","","2026-07-07"
"cmowk3gqi0000rkwcnqbb3ppv","Source","","https://www.battlefields.org/learn/articles/history-crown-point-1734-1783","200","true","","","","","2026-07-07"
"cmowk3gr70003rkwcuzy6oxsi","Source","","https://www.battlefields.org/learn/revolutionary-war/battles/crown-point","200","true","","","","","2026-07-07"
"cmowk3grl0006rkwcb2l4rot2","Source","","https://founders.archives.gov/documents/Washington/03-05-02-0279","202","true","","","","","2026-07-07"
"cmowk5iug000brkwc920bycmf","Source","","https://allthingsliberty.com/2014/09/so-heavy-a-trial-the-burning-of-new-yorks-first-capital/","200","true","","","","","2026-07-07"
"cmowk5iur000erkwc0jkmhfu8","Source","","https://history.nycourts.gov/about_period/20-stories-constitution/","200","true","","","","","2026-07-07"
"cmowk5iv3000hrkwcpp974uoy","Source","","https://www.encyclopedia.com/law/encyclopedias-almanacs-transcripts-and-maps/new-york-constitution-1777","200","true","","","","","2026-07-07"
"cmowk7lx5000mrkwcsww3a64m","Source","","https://parks.ny.gov/visit/historic-sites/washingtons-headquarters-state-historic-site","200","true","","","","","2026-07-07"
"cmowk7ly1000prkwc8jjioary","Source","","https://parks.ny.gov/visit/historic-sites/new-windsor-cantonment-state-historic-site","200","true","","","","","2026-07-07"
"cmowk7lye000srkwcxf87qv1l","Source","","https://npg.si.edu/es/blog/newburgh-conspiracy","403","true","bot-blocked","","","","2026-07-07"
"cmoxzjfzg0000yuayyxz64fq6","Source","","https://www.nps.gov/sara/","200","true","","","","","2026-07-07"
"cmoxzjg060003yuaytziqbayd","Source","","https://www.nps.gov/places/saratoga-surrender-site.htm","200","true","","","","","2026-07-07"
"cmoxzjg0i0006yuay6rgmrwge","Source","","https://www.nps.gov/places/schuyler-estate.htm","200","true","","","","","2026-07-07"
"cmoxzllun000byuayr53l6zt0","Source","","https://www.nps.gov/articles/saratoga-the-tide-turns-on-the-frontier-teaching-with-historic-places.htm","200","true","","","","","2026-07-07"
"cmoxzllw6000gyuayq1wl22lo","Source","","https://www.battlefields.org/learn/revolutionary-war/battles/saratoga","200","true","","","","","2026-07-07"
"cmozezbgk0000ibgzqwxyrvi8","Source","","https://www.mountvernon.org/library/digitalhistory/digital-encyclopedia/article/battle-of-stony-point","403","true","bot-blocked","","","","2026-07-07"
"cmozezbha0003ibgz973vz8st","Source","","https://www.battlefields.org/learn/articles/battle-stony-point","200","true","","","","","2026-07-07"
"cmozezbho0006ibgzl3d6dge0","Source","","https://armyhistory.org/our-officers-and-men-behaved-like-men-determined-to-be-free-the-battle-of-stony-point-15-16-july-1779/","200","true","","","","","2026-07-07"
"cmpwa4e0i0000uhiyv299h1o6","Source","","https://www.nps.gov/articles/000/boston-massacre-trial.htm","200","true","","","","","2026-07-07"
"cmozf1jj2000bibgzue201dxh","Source","","https://www.battlefields.org/learn/revolutionary-war/battles/fort-ticonderoga-1775","200","true","","","","","2026-07-07"
"cmozf1jjg000eibgza5ww3j6g","Source","","https://www.nps.gov/articles/000/reinterpreting-new-york-s-fort-ticonderoga.htm","200","true","","","","","2026-07-07"
"cmozf1jjs000hibgzgb7v3qsu","Source","","https://www.nps.gov/articles/000/the-humdrum-side-of-war-investigating-camp-life-during-the-american-revolution.htm","200","true","","","","","2026-07-07"
"cmozf3k9a000mibgzmighpcvz","Source","","https://www.westpoint.edu/about/history-of-west-point/brief-history-of-west-point","200","true","","","","","2026-07-07"
"cmozf3kam000pibgz9wbk6i9d","Source","","https://home.army.mil/westpoint/about/history","200","true","","","","","2026-07-07"
"cmozf3kay000sibgzmlzyydga","Source","","https://www.battlefields.org/learn/articles/west-point","200","true","","","","","2026-07-07"
"cmp0uf6wk0000xazrhk74ckv1","Source","","https://www.nps.gov/articles/000/new-york-militia-soldier-who-fought-at-battle-of-white-plains-buried-at-st-paul-s.htm","200","true","","","","","2026-07-07"
"cmp0uf6y10003xazrc757gpn4","Source","","https://www.battlefields.org/learn/articles/battle-white-plains","200","true","","","","","2026-07-07"
"cmp0uf6yc0006xazr0ljhzsy3","Source","","https://www.mountvernon.org/library/digitalhistory/digital-encyclopedia/article/battle-of-white-plains","403","true","bot-blocked","","","","2026-07-07"
"cmp0uhiq6000bxazr9w8e9afs","Source","","https://www.ohiohistory.org/visit/browse-historical-sites/campus-martius-museum/","200","true","","","","","2026-07-07"
"cmp0uhiqe000exazruq9v35p7","Source","","https://www.ohiohistory.org/marietta_mound_cemetery/","200","true","","","","","2026-07-07"
"cmp0uhiqn000hxazrkbduq1as","Source","","https://www.nps.gov/places/campus-martius-museum.htm","200","true","","","","","2026-07-07"
"cmp29v0rg0000ef4ii7s6ossf","Source","","https://founders.archives.gov/documents/Washington/03-08-02-0086","202","true","","","","","2026-07-07"
"cmp29v0sh0003ef4ivbuj7icm","Source","","https://ahec.armywarcollege.edu/exhibits/CBKsThenAndNow.cfm","404","false","","true","https://ahec.armywarcollege.edu/exhibits/index.cfm","","2026-07-07"
"cmp29v0sv0006ef4idfth0to1","Source","","https://goordnance.army.mil/history/OrdnanceCorpshistory.html","0","false","connection error","false","","","2026-07-07"
"cmp29x9mi000bef4in2ggvsnq","Source","","https://www.nps.gov/articles/000/philadelphia-campaign-1777.htm","200","true","","","","","2026-07-07"
"cmp29x9nf000eef4i1jcd43mm","Source","","https://www.mountvernon.org/library/digitalhistory/digital-encyclopedia/article/battle-of-germantown","403","true","bot-blocked","","","","2026-07-07"
"cmp29x9nu000hef4igrwbmvsh","Source","","https://www.battlefields.org/learn/revolutionary-war/battles/germantown","200","true","","","","","2026-07-07"
"cmp3pap4k0000th4bdlfe1wgi","Source","","https://www.battlefields.org/learn/revolutionary-war/battles/paoli","200","true","","","","","2026-07-07"
"cmp3pap5k0003th4bgmghwyjw","Source","","https://www.nps.gov/people/anthony-wayne.htm","200","true","","","","","2026-07-07"
"cmp3pcz2q000ath4bqo1qnz3g","Source","","https://philadelphiaencyclopedia.org/essays/british-occupation-of-philadelphia/","200","true","","","","","2026-07-07"
"cmp3pcz31000dth4bpsnlczba","Source","","https://www.battlefields.org/learn/articles/heart-revolution-philadelphia-during-war-independence","200","true","","","","","2026-07-07"
"cmp3pf2ix000ith4bsvqmgiz5","Source","","https://www.battlefields.org/learn/articles/valley-forge-encampment","200","true","","","","","2026-07-07"
"cmp3pf2ju000lth4bb91jkx90","Source","","https://www.battlefields.org/learn/articles/winter-valley-forge","200","true","","","","","2026-07-07"
"cmp3pf2k9000oth4by1tiviqc","Source","","https://www.battlefields.org/learn/articles/alliance-day","200","true","","","","","2026-07-07"
"cmp54qju00000nhebz8ugj08c","Source","","https://www.achp.gov/preserve-america/community/york-pennsylvania","200","true","","","","","2026-07-07"
"cmp54sp2l000enhebm5i9zhuo","Source","","https://www.nps.gov/articles/000/life-liberty-and-the-moral-dilemma-of-slavery-uncovering-the-history-of-rhode-island-s-black-soldiers-during-the-american-revolution.htm","200","true","","","","","2026-07-07"
"cmp54sp2z000hnhebhahqb4gx","Source","","https://www.battlefields.org/learn/articles/weathering-storm-battle-rhode-island","200","true","","","","","2026-07-07"
"cmp6k6hr50000dkr3zmdkubxl","Source","","https://www.scencyclopedia.org/sce/entries/beaufort/","200","true","","","","","2026-07-07"
"cmp6k6hru0003dkr3oav2b6vq","Source","","https://www.scencyclopedia.org/sce/entries/beaufort-county/","200","true","","","","","2026-07-07"
"cmp6k6hs50006dkr3ycs7t4nm","Source","","https://www.scencyclopedia.org/sce/entries/port-royal-island-battle-of/","200","true","","","","","2026-07-07"
"cmp6k8sd3000bdkr3cklnxkiw","Source","","https://www.nps.gov/articles/siege-of-charleston-1780.htm","200","true","","","","","2026-07-07"
"cmp6k8sdr000edkr3jhu14kji","Source","","https://www.nps.gov/articles/000/british-evacuation-of-charleston.htm","200","true","","","","","2026-07-07"
"cmp6k8se2000hdkr3qc5s8tbc","Source","","https://www.nps.gov/articles/charleston-community-history.htm","200","true","","","","","2026-07-07"
"cmp7zmcvy00007fq73p2rp769","Source","","https://www.nps.gov/articles/000/battle-of-cowpens.htm","200","true","","","","","2026-07-07"
"cmp7zmcwj00037fq7x5p8k7s4","Source","","https://www.nps.gov/articles/000/washington-light-infantry-monument.htm","200","true","","","","","2026-07-07"
"cmp7zo8ha00087fq7f4hk3w8j","Source","","https://allthingsliberty.com/2023/05/eutaw-springs-and-the-ambiguity-of-victory/","200","true","","","","","2026-07-07"
"cmp7zo8hi000b7fq7l6fcjz9k","Source","","https://www.mountvernon.org/library/digitalhistory/digital-encyclopedia/article/battle-eutaw-springs","403","true","bot-blocked","","","","2026-07-07"
"cmp7zo8hq000e7fq702i3ozqd","Source","","https://americanhistory.si.edu/collections/object/nmah_1097423","403","true","bot-blocked","","","","2026-07-07"
